Ticker,Assets YoY Difference,Assets YoY % Change,Debt YoY Difference,Debt YoY % Change,Shares YoY Difference,Shares YoY % Change,Assets Change,Debt Change,Shares Change,Revenue YoY Difference,Revenue YoY % Change,Gross Profit YoY Difference,Gross Profit YoY % Change,Net Income YoY Difference,Net Income YoY % Change,Operating Expenses YoY Difference,Operating Expenses YoY % Change,Total Expenses YoY Difference,Total Expenses YoY % Change,Cost of Revenue YoY Difference,Cost of Revenue YoY % Change,Revenue Change,Gross Profit Change,Net Income Change,Operating Expenses Change,Total Expenses Change,Cost of Revenue Change,Operating Cash Flow YoY Difference,Operating Cash Flow YoY % Change,Operating Cash Flow Change,Free Cash Flow YoY Difference,Free Cash Flow YoY % Change,Free Cash Flow Change
MSI,522000000.0,4.0736694240674165,-1308000000.0,-21.752868784300684,-1300000.0,-0.776119402985076,Increase,Decrease,Decrease,866000000.0,9.503950834064966,741000000.0,17.52187278316386,346000000.0,25.385179750550257,149000000.0,6.305543800253921,274000000.0,3.7813966326248893,125000000.0,2.559901699774736,Increase,Increase,Increase,Increase,Increase,Increase,221000000.0,12.122874382885351,Increase,224000000.0,14.294830887045308,Increase
MSCI,520684000.0,10.418816476522919,-6407000.0,-0.14227556069161817,-868777.0,-1.0865146567241246,Increase,Decrease,Decrease,280322000.0,12.466523584918242,238082000.0,12.909372175352996,278019000.0,31.935173730405154,61113000.0,9.599649396733035,103353000.0,9.928642654170483,42240000.0,10.446627969956058,Increase,Increase,Increase,Increase,Increase,Increase,140660000.0,12.841334746555733,Increase,122704000.0,12.000696350225049,Increase
NDAQ,11426000000.0,54.75368986007283,5428000000.0,114.63569165786693,83566845.0,16.999211039616966,Increase,Increase,Increase,-162000000.0,-2.601991647928048,207000000.0,8.849935870029935,-66000000.0,-5.8666666666666645,62000000.0,9.144542772861364,-307000000.0,-6.725082146768891,-369000000.0,-9.493182402881395,Decrease,Increase,Decrease,Increase,Decrease,Decrease,-10000000.0,-0.586166471277838,Decrease,-16000000.0,-1.029601029601035,Decrease
NTAP,69000000.0,0.7027907924220811,-397000000.0,-16.617831728756805,-5623339.0,-2.652518396226411,Increase,Decrease,Decrease,-94000000.0,-1.4775227915749811,224000000.0,5.321929199334763,-288000000.0,-22.605965463108323,115000000.0,3.770491803278686,-203000000.0,-3.9015952335191284,-318000000.0,-14.770088248954949,Decrease,Increase,Decrease,Increase,Decrease,Decrease,578000000.0,52.213188798554654,Increase,662000000.0,76.26728110599079,Increase
NFLX,137224000.0,0.2823843093560985,-209659000.0,-1.4607252131877524,-12587192.0,-2.8263799534051226,Increase,Decrease,Decrease,2107747000.0,6.66680478435453,1560664000.0,12.538208192723467,916066000.0,20.393621975794773,239492000.0,3.514481173344697,786575000.0,3.027300568504776,547083000.0,2.854105101212756,Increase,Increase,Increase,Increase,Increase,Increase,5248044000.0,259.0018936393557,Increase,5307221000.0,327.90418207161076,Increase
NEM,17024000000.0,44.23886492386051,1380000000.0,24.771136241249337,359491820.0,45.333142496847415,Increase,Increase,Increase,-103000000.0,-0.8644565673520788,-257000000.0,-7.878602084610664,-2065000000.0,481.35198135198135,640000000.0,38.62401931200965,794000000.0,7.701260911736174,154000000.0,1.7797295735582974,Decrease,Decrease,Decrease,Increase,Increase,Increase,-457000000.0,-14.192546583850929,Decrease,-992000000.0,-91.09274563820018,Decrease
NEE,18554000000.0,11.673954761380445,6149000000.0,11.128203272042846,65000000.0,3.2712632108706563,Increase,Increase,Increase,7158000000.0,34.15728192403131,7837000000.0,77.29559128119143,3163000000.0,76.27200385821075,1564000000.0,23.768996960486334,885000000.0,5.087083979996554,-679000000.0,-6.277156328002221,Increase,Increase,Increase,Increase,Increase,Decrease,3039000000.0,36.78286129266522,Increase,3233000000.0,-218.44594594594594,Increase
NKE,579000000.0,1.5427246809304407,-1024000000.0,-11.47081886412008,-21102748.0,-1.377463968668402,Increase,Decrease,Decrease,145000000.0,0.28310912392370824,595000000.0,2.669118966445372,630000000.0,12.426035502958577,199000000.0,1.2151187641204153,-251000000.0,-0.5540594234250129,-450000000.0,-1.5557476231633505,Increase,Increase,Increase,Increase,Decrease,Decrease,1588000000.0,27.187125492210228,Increase,1745000000.0,35.816912972085376,Increase
NI,4340600000.0,16.2346745659508,1531900000.0,16.0853038766853,35239069.0,8.55021267614553,Increase,Increase,Increase,-345200000.0,-5.900249547055003,226500000.0,10.063535788865696,-89800000.0,-11.167765203332912,141300000.0,13.31135186057466,-430400000.0,-9.23327755609903,-571700000.0,-15.880996694352623,Decrease,Increase,Decrease,Increase,Decrease,Decrease,525700000.0,37.29956009649496,Increase,83000000.0,-10.457351644198065,Increase
NDSN,1431395000.0,37.467395216438184,1276074000.0,369.53376578246264,-104000.0,-0.18210152159828796,Increase,Increase,Decrease,38354000.0,1.480690489592229,-1131000.0,-0.0792829623647795,-25610000.0,-4.991200597151058,28468000.0,3.931088575153008,67953000.0,3.5993618366899405,39485000.0,3.3929341726946394,Increase,Decrease,Decrease,Increase,Increase,Increase,128151000.0,24.974324295355377,Increase,144996000.0,31.404604258581827,Increase
NSC,2767000000.0,7.115854442587111,2696000000.0,18.620070446854054,-2395161.0,-1.0501572466403375,Increase,Increase,Decrease,-589000000.0,-4.6214201647704956,-804000000.0,-15.34644016033594,-1443000000.0,-44.12844036697248,-76000000.0,-32.0675105485232,139000000.0,1.7951698308149355,215000000.0,2.8643751665334394,Decrease,Decrease,Decrease,Decrease,Increase,Increase,-1043000000.0,-24.70393178588347,Decrease,-1444000000.0,-63.500439753737915,Decrease
NOC,2789000000.0,6.374128671009038,1981000000.0,16.781024989411275,-3048653.0,-1.9905290698507994,Increase,Increase,Decrease,2688000000.0,7.3438609912026775,-923000000.0,-12.349478191062346,-2840000000.0,-58.006535947712415,141000000.0,3.640588690937263,3752000000.0,11.369352443865344,3611000000.0,12.397006316945891,Increase,Decrease,Decrease,Increase,Increase,Increase,974000000.0,33.574629438124795,Increase,634000000.0,43.24693042291952,Increase
NCLH,935296000.0,5.039936535218215,-316255000.0,-2.503918719293341,4133005.0,0.9807479737867553,Increase,Decrease,Increase,3706164000.0,76.51419558359622,2504663000.0,434.3291010172125,2436087000.0,-107.32091022151108,21995000.0,1.0333903236703579,1223496000.0,19.130525335168368,1201501000.0,28.15741234181828,Increase,Increase,Increase,Increase,Increase,Increase,1795694000.0,855.0109513379678,Increase,829189000.0,-52.68582451677016,Increase
NRG,-3108000000.0,-10.663555891031361,2157000000.0,27.043630892678028,-21430080.0,-9.335243007055682,Decrease,Increase,Decrease,-2720000000.0,-8.623149351678661,-1800000000.0,-43.93458628264584,-1423000000.0,-116.54381654381653,1473000000.0,78.6438868126001,553000000.0,1.8861489136737353,-920000000.0,-3.3520367266632656,Decrease,Decrease,Decrease,Increase,Increase,Decrease,-581000000.0,-161.38888888888889,Decrease,-830000000.0,6384.615384615384,Decrease
NUE,2861289000.0,8.809601588215976,34683000.0,0.5397879414520856,-8591000.0,-3.3890482182939996,Increase,Increase,Decrease,-6798966000.0,-16.378130454159713,-4688886000.0,-37.5012476726107,-3082536000.0,-40.520565869502036,-413126000.0,-20.68548722247091,-2523206000.0,-8.137703339298241,-2110080000.0,-7.27383363070464,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-2960123000.0,-29.389467133516167,Decrease,-3226383000.0,-39.71344965391486,Decrease
NVDA,24546000000.0,59.603710358894666,-1244000000.0,-12.820777079253842,-21365720.0,-0.08663640222760227,Increase,Decrease,Decrease,33948000000.0,125.85452658115224,28945000000.0,188.49309716071895,25392000000.0,581.3186813186813,1550000000.0,15.850291440842623,6553000000.0,30.62578866196195,5003000000.0,43.06248924083318,Increase,Increase,Increase,Increase,Increase,Increase,22449000000.0,397.9613543697926,Increase,23213000000.0,609.5850840336135,Increase
NVR,940784000.0,16.618768540319827,-1861000.0,-0.20341287676742814,-130754.0,-4.062029250065158,Increase,Decrease,Decrease,-1003398000.0,-9.521452585225665,-392325000.0,-13.64126625164811,-133964000.0,-7.763441171783314,-56234000.0,-9.55936225586942,-667307000.0,-8.08804814041082,-611073000.0,-7.975089891756637,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-372108000.0,-19.897748838164354,Decrease,-378557000.0,-20.444052486589158,Decrease
NXPI,1117000000.0,4.807195730762603,-990000000.0,-8.866995073891626,-2273353.0,-0.8761748082502185,Increase,Decrease,Decrease,71000000.0,0.5376751230594445,36000000.0,0.4789144605560791,10000000.0,0.35880875493361497,154000000.0,4.136449100188022,189000000.0,2.0082881734140967,35000000.0,0.6153305203938197,Increase,Increase,Increase,Increase,Increase,Increase,-382000000.0,-9.807445442875483,Decrease,-161000000.0,-6.034482758620685,Decrease
ORLY,1245016000.0,9.859186493737448,1198472000.0,27.414618680851376,-3280429.0,-5.261041767192753,Increase,Increase,Decrease,1402390000.0,9.732155621220473,723097000.0,9.795797881953039,173931000.0,8.005477182242892,491212000.0,11.095282248546766,1170505000.0,10.217959805572384,679293000.0,9.66531183010504,Increase,Increase,Increase,Increase,Increase,Increase,-114166000.0,-3.6263320892559348,Decrease,-557088000.0,-21.55156005552229,Decrease
OXY,1399000000.0,1.9267583908330943,-1179000000.0,-6.165028236770553,-20395841.0,-2.266559790953193,Increase,Decrease,Decrease,-8377000000.0,-22.86673581918437,-7536000000.0,-42.70898271465005,-8608000000.0,-64.70234515935057,-285000000.0,-7.160804020100498,-1126000000.0,-4.902259567242806,-841000000.0,-4.428879877823999,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-4502000000.0,-26.781677572873285,Decrease,-6397000000.0,-51.340288924558585,Decrease
ODFL,673783000.0,13.925135524458465,-19986000.0,-24.99405975263559,-2514706.0,-1.1407374728820918,Increase,Decrease,Decrease,-393925000.0,-6.2926542277355395,-183927000.0,-8.152337236484131,-137657000.0,-9.995723079179674,16032000.0,3.8585394734941936,-193966000.0,-4.388922138413309,-209998000.0,-5.244769478947164,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-122447000.0,-7.23860859243004,Decrease,-104608000.0,-11.41467907126973,Decrease
OMC,1042100000.0,3.859272289602811,-688100000.0,-12.337732195366847,-4700000.0,-2.3186975826344325,Increase,Decrease,Decrease,403100000.0,2.82103141555452,28300000.0,1.0554975384156284,3900000.0,0.30013852547330355,6900000.0,1.1540391369794234,381700000.0,3.127201822084591,374800000.0,3.2288355344205266,Increase,Increase,Increase,Increase,Increase,Increase,495400000.0,53.470048569886664,Increase,495200000.0,58.375574678769304,Increase
ON,1236700000.0,10.324331093208672,-503100000.0,-16.518370161210882,-5549989.0,-1.284908798439699,Increase,Decrease,Decrease,-73200000.0,-0.8791525545867263,-193700000.0,-4.7508093789855765,281500000.0,14.798654189885397,-42600000.0,-3.245714285714285,77900000.0,1.4007012496628501,120500000.0,2.835961402682985,Decrease,Decrease,Increase,Decrease,Increase,Increase,-655600000.0,-24.898408719759978,Decrease,-1195200000.0,-74.83563959676914,Decrease
OKE,19887000000.0,81.57430575495303,8487000000.0,66.84782608695652,135935329.0,30.399858353350638,Increase,Increase,Increase,-4710000000.0,-21.038995845803367,1128000000.0,29.2910932225396,937000000.0,54.413472706155645,-295000000.0,-28.25670498084292,-6133000000.0,-31.322778345250256,-5838000000.0,-31.495468277945616,Decrease,Increase,Increase,Decrease,Decrease,Decrease,1515000000.0,52.13351686166552,Increase,1122000000.0,65.8450704225352,Increase
ORCL,6592000000.0,4.90534587450886,-10156000000.0,-11.751909280259198,42000000.0,1.548101732399565,Increase,Decrease,Increase,3007000000.0,6.01953797493695,1428000000.0,3.9241549876339654,1964000000.0,23.097730212866054,-870000000.0,-3.8466640137949315,709000000.0,1.9595920510765419,1579000000.0,11.641108817457969,Increase,Increase,Increase,Decrease,Increase,Increase,1508000000.0,8.785318963006116,Increase,3337000000.0,39.3978748524203,Increase
OTIS,298000000.0,3.0349322741623386,768000000.0,12.594293210888807,-8200000.0,-1.9768563162970154,Increase,Increase,Decrease,524000000.0,3.8290098648154913,273000000.0,6.964285714285712,153000000.0,12.21069433359936,120000000.0,6.359300476947527,371000000.0,3.1840027463096554,251000000.0,2.5704045058883684,Increase,Increase,Increase,Increase,Increase,Increase,67000000.0,4.294871794871802,Increase,44000000.0,3.04498269896194,Increase
PCAR,7547900000.0,22.683055100599535,959500000.0,11.692521416994683,1300000.0,0.2490421455938696,Increase,Increase,Increase,6307700000.0,21.886764955915574,2404000000.0,45.99636467999617,1589200000.0,52.76929207066012,136200000.0,8.79901802442018,4039900000.0,16.068907088393104,3903700000.0,16.54586914873777,Increase,Increase,Increase,Increase,Increase,Increase,1163000000.0,38.420878757846054,Increase,1291000000.0,78.88787045523983,Increase
PKG,677300000.0,8.462230440540752,-1400000.0,-0.05659767141008576,-75000.0,-0.08361204013378476,Increase,Decrease,Decrease,-675600000.0,-7.9688605803255435,-391700000.0,-18.73624796709079,-264600000.0,-25.69430957467469,-27700000.0,-4.551429510351623,-311600000.0,-4.45397369925672,-283900000.0,-4.444687979459561,Decrease,Decrease,Decrease,Decrease,Decrease,Decrease,-179900000.0,-12.033444816053507,Decrease,174600000.0,26.028622540250446,Increase
PANW,5489800000.0,37.85781768279648,,0.0,16800000.0,5.449237755433023,Increase,No Change,Increase,1134800000.0,16.463795029523997,985300000.0,19.773228978527,2137900000.0,486.2178758244258,688700000.0,14.985747546619677,838200000.0,12.884680419343919,149500000.0,7.828454731109602,Increase,Increase,Increase,Increase,Increase,Increase,480100000.0,17.285328532853296,Increase,469600000.0,17.84737002128307,Increase
PARA,-4850000000.0,-8.30579007757779,-1006000000.0,-6.445825591080922,2998211.0,0.4614729070191892,Decrease,Decrease,Increase,-502000000.0,-1.6647874245539596,-3045000000.0,-29.53729750703269,-1712000000.0,-155.07246376811594,340000000.0,4.5478865703584725,2883000000.0,10.552322389370804,2543000000.0,12.81431090954901,Decrease,Decrease,Decrease,Increase,Increase,Increase,256000000.0,116.89497716894977,Increase,286000000.0,-205.75539568345326,Increase
PH,-666630000.0,-2.224734679122664,-1639250000.0,-18.635710261287606,170884.0,0.13305294659207156,Decrease,Decrease,Increase,864412000.0,4.533979565065005,698488000.0,10.864134240388768,761279000.0,36.54836250369671,-44926000.0,-1.3667353897946044,120998000.0,0.7598947308593562,165924000.0,1.3131166363245184,Increase,Increase,Increase,Decrease,Increase,Increase,404399000.0,13.570755017735326,Increase,385034000.0,14.813654906176277,Increase
PAYX,-163300000.0,-1.548395661078661,400000.0,0.05011275369581902,-400000.0,-0.11095700416088317,Decrease,Increase,Decrease,271200000.0,5.41630884144515,244900000.0,6.8906333530288855,133100000.0,8.546843896487522,103900000.0,6.831032215647603,130200000.0,4.377942165433768,26300000.0,1.8100481761871956,Increase,Increase,Increase,Increase,Increase,Increase,191500000.0,11.223772125190479,Increase,173100000.0,11.073439099283512,Increase
PAYC,295026000.0,7.559897942684635,,0.0,-1339000.0,-2.313926763094687,Increase,No Change,Decrease,318456000.0,23.156764963809383,254907000.0,21.927917713640777,59399000.0,21.10921180287786,182264000.0,23.253950635240205,245813000.0,24.66667134954077,63549000.0,29.871533930930095,Increase,Increase,Increase,Increase,Increase,Increase,119934000.0,32.84936031749945,Increase,59901000.0,26.237270318214676,Increase
PYPL,3542000000.0,4.504985754985746,-741000000.0,-7.1133723720840925,-64000000.0,-5.633802816901412,Increase,Decrease,Decrease,2253000000.0,8.18736826804274,-69000000.0,-0.5009801786103218,1827000000.0,75.52707730467134,-969000000.0,-9.959913660191177,1353000000.0,5.763823805060908,2322000000.0,16.893415787559118,Increase,Decrease,Increase,Decrease,Increase,Increase,-970000000.0,-16.686736624806464,Decrease,-887000000.0,-17.368317994908942,Decrease
PNR,115800000.0,1.7960449786738941,-329000000.0,-14.197557502265568,791570.0,0.48107198374347515,Increase,Decrease,Increase,-17300000.0,-0.419719540006791,154600000.0,11.329327275392064,141800000.0,29.48637970472032,10700000.0,1.390874821266097,-161200000.0,-4.571104494541334,-171900000.0,-6.234585811693016,Decrease,Increase,Increase,Increase,Decrease,Decrease,255900000.0,70.43765483071842,Increase,265100000.0,95.32542250988854,Increase
PEP,8308000000.0,9.01211667588706,1938000000.0,5.435117929158362,-3000000.0,-0.21786492374727962,Increase,Increase,Decrease,5079000000.0,5.879016575608853,3774000000.0,8.237297014143529,164000000.0,1.8406285072951833,2218000000.0,6.436634841405731,3523000000.0,4.695142266942098,1305000000.0,3.216186908517349,Increase,Increase,Increase,Increase,Increase,Increase,2631000000.0,24.336324114328,Increase,2320000000.0,41.39900071377587,Increase
PFE,29296000000.0,14.855607109353208,28574000000.0,89.50352388410336,30000000.0,0.5341880341880323,Increase,Increase,Increase,-41834000000.0,-41.6964018738164,-32444000000.0,-49.16800533446488,-29253000000.0,-93.24556929746271,1469000000.0,5.115971303197053,-7921000000.0,-12.561451362237941,-9390000000.0,-27.341020265548565,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-20567000000.0,-70.27368708784638,Decrease,-21238000000.0,-81.58733817371595,Decrease
PCG,7054000000.0,5.945517683152968,3233000000.0,6.771815173222739,393556400.0,17.745471685832715,Increase,Increase,Increase,2748000000.0,12.675276752767516,1292000000.0,18.41767640769778,442000000.0,24.366041896361622,-28000000.0,-0.646203554119551,1428000000.0,7.516580692704489,1456000000.0,9.928400954653949,Increase,Increase,Increase,Decrease,Increase,Increase,1026000000.0,27.573233001881214,Increase,896000000.0,-15.282278696912844,Increase
PM,3623000000.0,5.873769880514268,6368000000.0,18.259498207885304,2206820.0,0.14235548880270343,Increase,Increase,Increase,3412000000.0,10.742396574523006,1921000000.0,9.435166994106092,-1235000000.0,-13.64942528735632,1967000000.0,24.170557876628163,3458000000.0,17.697031729785053,1491000000.0,13.076653218733547,Increase,Increase,Decrease,Increase,Increase,Increase,-1599000000.0,-14.801444043321299,Decrease,-1843000000.0,-18.94920830762904,Decrease
PSX,-941000000.0,-1.2309986656550032,1216000000.0,7.2984814837044665,-35379316.0,-7.594670677485926,Decrease,Increase,Decrease,-22591000000.0,-13.289605270898285,-1093000000.0,-5.9308698247327545,-4009000000.0,-36.366110304789544,577000000.0,6.550119196276527,-20921000000.0,-13.04545737980919,-21498000000.0,-14.18438780425043,Decrease,Decrease,Decrease,Increase,Decrease,Decrease,-3784000000.0,-34.99491353001017,Decrease,-4008000000.0,-46.501914375217545,Decrease
